CNN Evaluation on Distorted and Restored Images

The tumor_probability column is the CNN output probability for the tumor class.
Probability >= 0.5 is predicted as tumor; otherwise it is predicted as no_tumor.

clean        | original                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.203065
distorted    | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.324468
distorted    | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.593873
distorted    | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.194345
distorted    | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.823767
distorted    | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.066092
distorted    | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.094403
restored     | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.290607
restored     | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.192526
restored     | salt_and_pepper_density_0_01 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.531316
restored     | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.459074
restored     | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.161575
restored     | salt_and_pepper_density_0_01 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.910734
restored     | salt_and_pepper_density_0_01 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.568542
restored     | salt_and_pepper_density_0_01 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.598828
restored     | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.482903
restored     | salt_and_pepper_density_0_01 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.837230
restored     | salt_and_pepper_density_0_01 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.835150
restored     | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.197967
restored     | salt_and_pepper_density_0_01 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.736512
restored     | salt_and_pepper_density_0_01 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.847738
restored     | salt_and_pepper_density_0_01 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.614911
restored     | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.846365
restored     | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.701946
restored     | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.982374
restored     | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.556679
restored     | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.999452
restored     | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.765511
restored     | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.824914
restored     | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.785481
restored     | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.886479
restored     | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.806729
restored     | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.755532
restored     | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.954481
restored     | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.973612
restored     | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.840198
restored     | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.966504
restored     | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.953658
restored     | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.823175
restored     | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.832554
restored     | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.874034
restored     | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.714032
restored     | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.965566
restored     | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.337943
restored     | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.537583
distorted    | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.011013
distorted    | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.002022
distorted    | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.088200
distorted    | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.010936
distorted    | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.002450
distorted    | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.053426
distorted    | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.009536
distorted    | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.013820
distorted    | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.029654
distorted    | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.028247
distorted    | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.027087
distorted    | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.005711
distorted    | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.016796
distorted    | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.199574
distorted    | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.009511
distorted    | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.131757
distorted    | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.063123
distorted    | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.482877
distorted    | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.016509
distorted    | salt_and_pepper_density_0_03 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.971539
distorted    | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.098793
distorted    | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.075543
distorted    | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.249435
distorted    | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.040206
distorted    | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.044301
distorted    | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.025414
distorted    | salt_and_pepper_density_0_03 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.536197
distorted    | salt_and_pepper_density_0_03 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.682217
distorted    | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.047993
distorted    | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.346102
distorted    | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.091318
distorted    | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.060051
distorted    | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.032883
distorted    | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.290690
distorted    | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.026576
distorted    | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.348005
distorted    | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.010838
distorted    | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.008102
restored     | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.287191
restored     | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.191564
restored     | salt_and_pepper_density_0_03 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.531523
restored     | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.455656
restored     | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.159494
restored     | salt_and_pepper_density_0_03 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.910408
restored     | salt_and_pepper_density_0_03 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.569101
restored     | salt_and_pepper_density_0_03 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.594445
restored     | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.482277
restored     | salt_and_pepper_density_0_03 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.836636
restored     | salt_and_pepper_density_0_03 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.834756
restored     | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.197077
restored     | salt_and_pepper_density_0_03 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.736784
restored     | salt_and_pepper_density_0_03 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.847552
